mold_name,timestamp,material_name,machine_tonnage,cycle_number,hopper_temp,nozzle_temp,H1,H2,H3,mold_core_temp,mold_cavity_temp,inj_speed1,inj_speed2,inj_speed3,actual_inj_pressure,vp_transition,inj_time_actual,holding_pressure_stage1,holding_pressure_stage2,holding_pressure_stage3,screw_rpm,back_pressure,decompression_speed,decompression_distance,cushion_size,clamp_force,mold_close_speed,mold_protection_pressure,ejection_stroke,ejection_speed,cooling_time,mold_open_reset_time,part_weight,shot_weight,screw_diameter,total_cycle_time,Hopper_State,Barrel_Heater_State,Screw_State,Injection_Unit_State,Hydraulic_System_State,Clamp_Unit_State,Mold_State,Cooling_System_State,Ejector_System_State
Engine Mount Bracket,34:10.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4801,58,288,281,270,261,110,116,29,54,24,132,15.1,2.78,80,58,37,43,5,15,6.4,5.9,289,181,19,78,32,24.24,5.45,189.2,211,60,42.03,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,34:52.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4802,58,288,279,273,261,113,118,30,54,24,134,15.5,2.86,82,56,40,41,5,14,6.1,5.8,297,186,18,78,35,23.85,5.52,188.8,215.9,60,41.73,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,35:34.0,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4803,57,287,283,271,260,111,119,32,54,24,134,14.2,2.7,81,58,39,42,5,15,6.7,6.2,296,178,19,83,31,23.74,5.45,193.2,208.5,60,41.41,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,36:15.4,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4804,55,287,281,273,259,112,115,29,56,25,131,15.5,2.78,79,54,38,43,5,14,6.4,6.1,291,191,18,80,31,24.03,5.73,185.5,209,60,42.07,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,36:57.4,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4805,59,285,283,272,260,111,118,30,55,25,135,14.3,2.8,78,58,40,44,5,15,6.3,6.1,295,177,19,81,34,23.57,5.82,192.5,212.7,60,41.67,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,37:39.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4806,57,288,281,272,264,114,116,29,55,25,132,14.6,2.73,79,56,37,43,6,13,6.2,5.8,285,184,19,80,33,23.98,5.54,188.7,216.2,60,41.76,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,38:20.9,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4807,56,287,281,272,258,112,116,32,53,25,132,15.5,2.82,83,58,39,42,5,14,6.2,5.8,307,176,18,84,33,23.52,5.57,189,209.2,60,41.39,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,39:02.3,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4808,58,286,282,271,264,112,118,29,55,24,132,15,2.82,77,55,38,45,5,14,6.4,6.1,298,190,18,83,33,24.11,5.4,191.9,214.1,60,41.84,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,39:44.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4809,58,288,283,271,264,112,116,30,53,26,137,16.1,2.8,76,57,39,43,5,15,6.6,5.9,288,190,18,81,35,24.17,5.82,185.4,217.8,60,42.28,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,40:26.4,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4810,59,288,283,269,265,109,117,29,56,26,137,15,2.85,87,56,37,42,5,13,6.4,6.1,291,182,19,82,34,24.58,5.85,193.6,214.2,60,42.79,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,41:09.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4811,58,287,282,274,260,110,116,29,53,26,140,14.6,2.87,79,56,39,43,5,15,6.5,5.7,295,188,19,82,33,23.33,5.78,190.3,216,60,41.47,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,41:50.6,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4812,58,288,283,271,260,112,117,31,55,24,133,14.6,2.78,83,61,38,42,5,14,6.4,6.3,300,173,18,86,33,24.82,5.74,194.4,214.2,60,42.84,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,42:33.5,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4813,57,288,282,271,262,114,117,30,53,25,134,15.5,2.78,84,56,37,43,5,13,6.6,5.8,310,175,18,81,33,24.12,5.78,189.9,208,60,42.17,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,43:15.7,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4814,57,287,283,271,261,112,118,29,55,24,131,15.5,2.89,82,57,38,42,5,13,6.8,6,305,186,19,80,32,23.02,5.79,184.3,210.7,60,41.19,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,43:56.9,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4815,57,286,283,274,260,110,115,30,50,25,131,14.9,2.82,81,58,39,42,6,13,6.8,6.4,298,189,19,83,33,22.86,5.52,190,216.4,60,40.73,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,44:37.6,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4816,56,288,281,269,262,113,118,28,56,25,129,15.3,2.77,83,57,38,42,5,13,6.4,6.2,301,185,19,82,33,23.18,5.61,188.5,212.3,60,41.07,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,45:18.7,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4817,58,287,285,272,261,109,118,31,56,25,133,15.3,2.97,79,60,36,42,5,15,6.4,6.2,290,190,19,78,31,23.87,5.34,187.4,212,60,41.71,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,46:00.4,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4818,58,286,282,270,259,112,119,32,52,26,131,15,2.7,78,56,38,44,5,14,6.6,5.9,297,186,18,84,32,24.26,5.8,187.1,207.4,60,42.19,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,46:42.6,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4819,58,286,282,271,262,111,117,28,54,25,128,15.7,2.8,79,56,38,41,5,14,6.7,5.5,304,175,17,86,32,23.77,5.52,189.8,218.4,60,41.58,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,47:24.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4820,56,287,284,275,262,111,119,29,56,25,129,14.9,2.94,82,57,38,41,5,14,6.6,6,296,184,18,80,33,24.53,5.35,189.3,208.9,60,42.26,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,48:06.4,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4821,56,287,282,272,260,113,117,30,55,24,128,14.3,2.84,79,55,37,41,6,14,6.2,5.8,296,181,17,84,34,24.13,5.82,192.6,216.2,60,42.31,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,48:48.7,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4822,57,287,283,272,262,114,117,28,55,24,126,15.9,2.85,79,58,37,43,5,13,6.3,6.1,288,192,18,80,32,23.87,6.06,192,213.9,60,42.27,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,49:31.0,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4823,53,287,283,272,261,108,116,29,53,24,129,14.2,2.82,77,58,38,42,5,14,6.6,5.7,296,191,19,81,32,23.38,5.94,187.3,214.1,60,41.76,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,50:12.7,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4824,59,288,285,269,259,113,115,30,55,25,133,15.1,2.77,80,58,37,42,5,14,6.5,5.8,313,174,19,83,32,23.61,5.95,192.4,217.5,60,41.88,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,50:54.6,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4825,58,286,280,270,260,108,118,29,55,25,132,15.8,2.69,84,60,37,41,5,13,6.7,5.9,297,202,18,83,33,24.12,5.85,192.6,216.6,60,42.15,0,1,0,0,0,0,1,0,0
Engine Mount Bracket,51:36.8,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4826,57,285,281,272,260,112,118,31,54,26,133,15.1,2.93,79,54,38,42,5,14,6.2,6,301,183,19,79,32,22.91,5.55,191.6,210.7,60,40.99,0,1,0,0,0,0,1,0,0
Engine Mount Bracket,52:17.8,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4827,58,289,282,274,260,112,118,29,56,24,131,14.7,2.98,80,57,37,42,5,14,6.8,5.9,291,182,19,78,33,23.7,5.54,188.2,213,60,41.71,0,1,0,0,0,0,1,0,0
Engine Mount Bracket,52:59.5,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4828,57,285,282,273,261,112,117,29,54,26,132,15.8,2.83,79,56,38,42,5,14,6,5.6,293,195,19,83,33,23.86,5.74,191.2,212,60,41.94,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,53:41.4,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4829,59,287,283,270,260,110,116,30,53,26,133,15.5,2.88,78,60,38,43,6,14,6.1,6.1,294,186,19,81,30,23.4,5.52,189.2,214.1,60,41.22,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,54:22.6,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4830,60,287,284,272,265,111,118,30,52,26,132,15.5,2.83,81,54,36,40,6,14,6.6,5.5,303,187,18,84,34,24.19,5.98,192.1,223.7,60,42.5,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,55:05.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4831,55,287,282,273,260,115,119,29,53,24,129,14.9,2.72,82,57,36,41,5,13,6.5,6,300,183,20,81,33,23.7,5.51,185.7,214.6,60,41.4,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,55:46.5,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4832,58,286,282,273,263,113,117,31,51,25,133,15,2.85,79,57,40,43,6,14,6.6,5.6,298,184,18,76,33,24.72,5.63,192.7,211.1,60,42.65,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,56:29.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4833,58,287,282,274,262,113,118,27,55,26,127,15.4,2.8,83,54,38,41,6,14,6.6,5.9,295,182,19,79,34,24.53,5.43,187,212.7,60,42.18,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,57:11.4,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4834,57,290,281,272,263,114,117,31,54,25,131,14.4,2.85,75,60,39,41,5,13,6.6,5.7,296,174,19,82,31,21.74,5.84,189.4,215,60,39.94,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,57:51.3,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4835,59,286,281,270,262,113,122,30,56,24,130,15.6,2.79,82,55,37,42,6,14,6.6,5.6,299,178,18,80,33,24.51,5.47,195.2,221.3,60,42.32,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,58:33.6,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4836,57,285,282,272,262,113,115,28,51,24,136,15.5,2.85,81,56,37,40,5,14,6.3,5.6,292,176,18,81,33,23.88,5.4,185.9,210.1,60,41.54,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,59:15.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4837,59,288,282,271,262,111,115,31,53,25,139,15.2,2.81,81,57,36,42,5,14,6.1,5.7,299,188,18,83,32,23.76,5.86,188.6,205.3,60,41.85,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,59:57.0,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4838,59,288,282,272,257,108,120,29,54,25,132,14.6,2.76,83,57,39,44,6,13,6.4,6.2,296,183,19,81,32,23.65,5.51,191.9,210.2,60,41.45,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,00:38.5,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4839,58,288,280,270,258,110,118,31,53,25,131,15.8,2.66,81,56,37,42,5,14,6.8,5.5,287,177,18,82,34,24.14,5.52,192.7,207.8,60,41.82,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,01:20.3,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4840,58,288,283,272,261,112,115,31,55,26,131,15.5,2.76,78,58,37,41,5,13,6.7,5.4,292,189,19,81,32,24.08,5.71,190.9,212,60,42.09,0,0,0,0,0,0,1,0,0
Engine Mount Bracket,02:02.4,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4841,56,288,283,270,259,110,119,28,58,26,137,14.9,2.88,79,57,38,43,6,14,6.3,5.8,303,189,20,83,34,24.33,5.81,185.6,211.4,60,42.48,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,02:44.9,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4842,54,288,283,272,262,113,118,30,55,26,134,15.6,2.64,79,60,37,43,5,14,6.2,5.8,296,178,19,82,32,23.43,5.68,187.9,208.4,60,41.23,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,03:26.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4843,57,287,283,271,263,116,116,29,55,25,130,14.6,2.83,81,57,40,41,5,14,6.4,5.8,302,192,19,78,33,24.22,5.64,188.7,209.4,60,42.28,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,04:08.4,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4844,55,289,284,270,260,111,119,30,53,24,135,15.6,2.76,78,55,39,43,6,14,6.9,5.6,300,185,19,82,33,23.96,5.65,194.1,212.3,60,41.83,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,04:50.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4845,55,288,284,272,261,114,117,28,56,26,134,15,2.81,78,58,37,41,6,14,6.4,6.1,300,181,19,80,33,23.12,5.5,191,210.1,60,40.95,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,05:31.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4846,58,287,282,270,264,114,119,30,52,25,136,15.1,2.87,80,56,39,43,6,14,6.7,5.9,282,178,20,81,33,24.24,5.61,193.4,208.1,60,42.18,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,06:13.3,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4847,56,287,281,271,262,113,119,29,55,24,131,14.7,2.7,82,57,39,41,5,13,6.2,6,289,199,19,78,32,23.62,5.6,186.8,206,60,41.51,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,06:54.8,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4848,56,288,283,274,262,115,116,29,54,25,138,16.2,2.81,80,57,38,43,5,14,6.6,5.7,293,186,19,82,36,24.21,5.79,190.6,212.2,60,42.21,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,07:37.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4849,57,288,282,271,262,113,119,28,56,24,136,16.1,2.97,79,56,35,41,5,13,6.5,5.6,294,186,18,84,33,24.99,5.65,194.4,217.5,60,43.11,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,08:20.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4850,58,286,282,271,260,111,116,30,56,25,133,15.4,2.9,83,55,38,43,5,14,6.3,6.2,306,182,19,79,32,24.36,5.7,190.1,211.9,60,42.44,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,09:02.6,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4851,57,287,283,272,259,114,119,31,52,24,133,15.2,2.92,82,57,36,42,6,14,7.1,6,293,177,18,83,32,24,5.45,190.1,210,60,41.87,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,09:44.5,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4852,56,287,283,274,261,112,117,30,54,23,136,15.3,2.92,78,56,38,42,5,13,6.5,6.1,302,176,18,79,32,24.21,5.57,191.3,210.6,60,42.17,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,10:26.7,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4853,56,289,283,272,265,114,118,31,54,24,132,15.3,2.84,76,58,39,45,5,13,6.5,5.9,297,182,19,86,31,23.34,5.52,188.7,210.9,60,41.18,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,11:07.8,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4854,57,288,283,272,262,114,123,31,54,23,128,14.6,2.72,82,55,39,42,6,14,6.5,6.1,288,187,18,84,32,24.49,5.7,191.8,216,60,42.37,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,11:50.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4855,55,287,282,268,263,113,118,29,53,25,136,15.6,2.74,77,55,36,42,5,13,6.5,6,293,186,19,84,32,23.37,5.21,190.7,210.7,60,40.86,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,12:31.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4856,56,289,281,274,258,116,119,30,56,24,132,15.4,2.92,80,58,37,41,5,14,6.4,6,288,192,19,82,33,23.26,5.62,189.6,216.7,60,41.27,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,13:12.3,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4857,57,288,282,271,261,112,119,29,52,25,134,15.1,2.85,79,57,38,42,6,13,6.7,5.5,294,196,19,84,34,23.74,5.49,189,216,60,41.55,0,0,1,0,0,0,2,0,0
Engine Mount Bracket,13:53.9,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4858,58,286,282,272,261,110,120,30,55,25,135,15.2,2.76,83,58,39,42,5,13,6.6,6.1,280,191,19,82,33,23.42,5.38,192.4,213.8,60,41.13,0,0,1,0,0,0,2,0,0
Engine Mount Bracket,14:35.0,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4859,55,287,283,272,263,112,118,29,54,23,131,15.2,2.72,81,57,38,40,5,14,6.7,5.9,300,190,20,81,35,24.04,5.92,189.7,209.7,60,42.15,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,15:17.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4860,58,288,284,274,259,112,118,30,53,26,135,15,2.8,81,54,38,42,5,13,6.2,5.7,294,188,19,83,32,23,5.66,194.7,216.6,60,40.99,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,15:58.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4861,55,287,281,271,260,115,117,29,54,26,137,16,2.93,80,58,39,41,6,13,6.2,5.5,287,186,19,80,35,24,6.05,190.8,208.7,60,42.55,0,0,1,0,0,0,2,0,0
Engine Mount Bracket,16:40.7,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4862,57,289,281,271,264,112,119,30,55,24,134,15.2,2.9,80,60,38,41,6,14,6.5,5.9,304,199,19,84,35,23.77,5.39,193.9,215.3,60,41.48,0,0,1,0,0,0,2,0,0
Engine Mount Bracket,17:22.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4863,58,287,281,272,261,111,119,29,52,26,137,15.7,2.7,77,59,39,41,6,14,6.7,5.7,301,182,18,81,34,23.96,5.71,190.2,204.7,60,41.89,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,18:04.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4864,53,288,284,272,261,115,120,28,53,25,132,15.4,2.98,84,56,39,41,6,13,6.6,5.7,288,191,19,83,34,24.67,5.47,196.1,214.6,60,42.57,0,0,1,0,0,0,2,0,0
Engine Mount Bracket,18:46.6,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4865,54,288,282,272,259,117,120,28,53,25,139,15.8,2.85,83,57,39,38,6,13,6.6,5.6,305,194,18,82,32,23.37,5.83,189.5,212.8,60,41.49,0,0,1,0,0,0,2,0,0
Engine Mount Bracket,19:28.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4866,57,289,284,271,263,115,120,28,52,25,127,15,2.84,80,57,38,41,5,14,6.6,5.8,303,190,18,82,32,23.85,5.7,199.5,209.1,60,41.9,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,20:10.0,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4867,59,287,283,273,261,114,120,28,53,25,134,15.5,2.86,80,56,38,40,5,14,6.3,5.9,289,189,18,84,33,24.91,5.85,191.3,214.3,60,43,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,20:53.0,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4868,54,287,284,273,262,112,117,30,54,25,140,14.9,2.83,76,54,36,41,6,13,6.6,5.9,289,176,19,86,31,23.87,5.84,196.1,211,60,42.06,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,21:35.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4869,56,289,282,273,262,113,121,29,52,26,138,15.6,2.74,80,53,38,41,5,14,6.3,6,293,171,20,86,31,24.64,5.34,194,213.8,60,42.2,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,22:17.3,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4870,58,288,282,270,261,117,124,28,53,24,144,15.3,2.94,77,55,36,42,5,14,6.1,6,287,182,19,86,31,25.29,5.9,196.4,215.2,60,43.58,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,23:00.9,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4871,55,287,284,271,259,113,118,30,53,25,143,15.2,2.81,79,53,36,42,5,14,6.2,5.3,288,174,19,82,30,23.56,5.61,191.9,214.5,60,41.44,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,23:42.3,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4872,58,290,283,270,259,114,121,29,54,24,147,15.6,2.84,78,51,35,42,5,13,6.6,6,288,170,19,81,31,23.55,5.63,190.2,210.6,60,41.44,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,24:23.7,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4873,55,287,282,273,259,112,119,29,56,25,134,15.9,2.81,76,52,36,41,5,14,6.3,5.5,279,190,19,83,30,24.49,5.62,193.7,208.4,60,42.41,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,25:06.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4874,56,287,281,273,261,112,121,31,51,24,136,16,2.97,75,54,36,41,5,13,6.6,5.7,279,179,19,81,31,23.43,5.81,193.2,212.8,60,41.76,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,25:47.9,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4875,57,286,284,274,261,115,120,29,53,23,136,16.2,3,77,52,36,41,6,13,6.6,5.8,274,173,19,78,32,24.13,5.69,196.8,214.3,60,42.26,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,26:30.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4876,58,288,283,272,262,114,119,29,53,25,143,15.1,2.88,76,55,34,39,5,14,6.4,5.6,288,173,19,82,31,23.92,5.29,191.2,208.5,60,41.61,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,27:11.8,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4877,56,287,282,272,260,116,117,29,55,24,140,15,2.89,79,53,35,40,5,14,6.8,6,276,178,19,81,31,24.28,5.78,192.3,210.5,60,42.38,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,27:54.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4878,57,284,282,272,261,114,120,30,57,25,143,15.2,3.02,73,52,36,42,5,14,6.2,5.9,291,189,19,81,30,24.02,5.51,193.8,212.6,60,42.12,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,28:36.3,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4879,59,288,283,271,261,117,120,29,54,24,141,16,2.9,74,55,36,41,5,13,6.5,5.9,288,176,20,80,31,24.9,5.58,196.9,217.4,60,42.91,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,29:19.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4880,58,286,283,274,263,116,120,29,55,25,142,15.4,2.74,76,53,36,41,6,14,6.3,5.5,285,166,19,78,31,23.89,5.53,194.5,214.6,60,41.66,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,30:00.8,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4881,53,287,282,271,265,115,117,29,54,25,142,15.1,2.82,75,54,34,42,6,14,6.4,5.7,292,178,18,80,31,23.31,5.69,194.4,210.3,60,41.37,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,30:42.2,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4882,55,286,282,270,262,119,121,29,55,25,139,15.7,2.76,77,55,37,43,6,14,6.5,5.9,295,184,18,81,31,24.6,5.63,194,214,60,42.5,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,31:24.7,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4883,57,288,282,272,262,117,117,29,53,24,133,15,2.94,76,51,35,44,6,14,6.6,6.1,290,183,18,81,31,23.54,5.82,193.2,209.6,60,41.79,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,32:06.5,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4884,58,287,281,272,261,116,121,30,54,23,134,15,2.85,77,53,35,44,6,14,6.5,5.9,290,173,19,83,32,24.6,5.48,190,214.6,60,42.47,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,32:49.0,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4885,58,288,284,271,262,114,124,31,53,24,137,15.3,2.82,71,53,38,41,5,14,6.7,5.8,289,179,18,80,30,23.84,5.66,191.3,214.2,60,41.83,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,33:30.8,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4886,57,288,282,273,260,114,118,30,54,24,139,15.3,2.87,77,52,36,42,6,14,6.4,6.3,283,184,18,82,30,24.28,5.53,194.2,212.4,60,42.24,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,34:13.1,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4887,56,288,282,273,258,114,118,30,53,25,140,14.5,2.91,79,55,36,44,5,13,6.7,5.8,282,176,18,79,31,24.29,5.85,196.8,223.7,60,42.52,0,0,0,0,1,0,2,0,0
Engine Mount Bracket,34:55.6,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4888,55,289,285,271,260,113,121,28,53,26,137,15.2,2.96,75,54,37,43,5,14,6.4,5.7,293,175,19,79,32,25.34,5.67,194.2,210,60,43.43,0,0,0,0,0,0,2,0,0
Engine Mount Bracket,35:39.0,"PA66 + 30% GF (Polyamide 66, 30% Glass Fiber)",400,4889,58,287,283,273,263,116,120,29,53,25,136,15.1,2.96,75,56,35,41,5,14,6.7,6.3,279,178,19,80,32,23.91,5.83,194.1,212.6,60,42.19,0,0,0,0,1,0,2,0,0
